Product_ID,Category,Subcategory,Price,Brand,Average_Rating_of_Similar_Products,Product_Rating,Customer_Review_Sentiment_Score,Holiday,Season,Geographical_Location,Similar_Product_List,Probability_of_Recommendation
P2216,Electronics,Laptop,4847,Brand A,3.5,3.7,0.96,No,Summer,India,"['Laptop', 'Laptop']",0.38
P2217,Books,Biography,844,Brand B,3.8,3.8,0.62,Yes,Autumn,Canada,"['Fiction', 'Non-fiction', 'Non-fiction']",0.56
P2218,Fitness,Treadmill,837,Brand B,4.9,2.3,0.92,Yes,Spring,USA,"['Treadmill', 'Yoga Mat']",0.64
P2219,Fitness,Treadmill,2920,Brand B,2.8,3.3,0.21,No,Winter,India,"['Treadmill', 'Resistance Bands', 'Resistance Bands']",0.38
P2220,Electronics,Smartwatch,4363,Brand C,3.6,3,0.5,No,Summer,India,"['Smartphone', 'Smartwatch']",0.54
P2221,Fashion,T-shirt,2889,Brand C,4.1,3.8,0.95,No,Spring,India,['Jeans'],0.59
P2222,Fashion,T-shirt,3796,Brand A,2.2,3.7,0.7,No,Summer,Germany,['Jacket'],0.28
P2223,Fitness,Resistance Bands,3427,Brand D,3.9,3.7,0.37,Yes,Summer,India,"['Resistance Bands', 'Resistance Bands']",0.81
P2224,Home Decor,Wall Art,3993,Brand A,3.5,2.1,0.96,Yes,Summer,India,['Cushions'],0.51
P2225,Home Decor,Lamp,909,Brand D,3,3.5,0.51,Yes,Spring,Germany,"['Cushions', 'Curtains']",0.53
P2226,Beauty,Perfume,3473,Brand B,3.1,2.4,0.04,No,Autumn,Germany,"['Lipstick', 'Foundation']",0.49
P2227,Electronics,Laptop,3342,Brand D,2.3,4,0.65,No,Summer,Canada,"['Smartphone', 'Smartphone']",0.64
P2228,Books,Comics,3692,Brand C,4.2,2.2,0.08,Yes,Summer,USA,"['Non-fiction', 'Biography', 'Biography']",0.31
P2229,Electronics,Smartwatch,4683,Brand A,2.8,3.5,0.41,Yes,Spring,UK,"['Laptop', 'Laptop']",0.77
P2230,Home Decor,Lamp,1918,Brand D,3.6,3.5,0.31,No,Summer,Germany,['Lamp'],0.27
P2231,Fitness,Dumbbells,3418,Brand B,3.2,2.8,0.86,No,Summer,UK,['Dumbbells'],1
P2232,Books,Comics,3986,Brand B,2.5,2.2,0.69,No,Autumn,UK,['Comics'],0.55
P2233,Home Decor,Curtains,1476,Brand B,4.1,4.1,0.28,No,Winter,Germany,"['Wall Art', 'Curtains', 'Lamp']",0.73
P2234,Books,Comics,2974,Brand B,2.3,3.2,0.74,Yes,Winter,UK,"['Comics', 'Fiction', 'Non-fiction']",0.57
P2235,Books,Comics,1792,Brand D,3.8,3.6,0.04,Yes,Autumn,UK,"['Fiction', 'Biography']",0.74
P2236,Fitness,Dumbbells,2439,Brand A,4.2,3.1,0.21,No,Winter,India,"['Treadmill', 'Dumbbells', 'Treadmill']",0.19
P2237,Beauty,Foundation,1659,Brand C,4.7,3.9,0.74,Yes,Winter,India,"['Moisturizer', 'Moisturizer', 'Perfume']",0.9
P2238,Fashion,T-shirt,3508,Brand A,4,2.1,0.35,No,Winter,UK,"['T-shirt', 'Shoes']",0.27
P2239,Books,Biography,1830,Brand D,2.8,4.8,0.44,No,Autumn,UK,['Fiction'],0.89
P2240,Electronics,Headphones,1868,Brand C,2.3,4.7,0.17,Yes,Spring,USA,['Headphones'],0.38
P2241,Home Decor,Cushions,4406,Brand D,2.4,2.7,0.2,Yes,Summer,India,['Lamp'],0.14
P2242,Home Decor,Lamp,3827,Brand A,3.1,4.7,0.46,Yes,Spring,India,"['Wall Art', 'Curtains']",0.65
P2243,Fashion,T-shirt,1237,Brand D,3.7,2.6,0.16,No,Summer,USA,['Jacket'],0.98
P2244,Books,Biography,3969,Brand C,4.4,4.7,0.38,Yes,Spring,UK,"['Fiction', 'Non-fiction', 'Biography']",0.47
P2245,Beauty,Lipstick,2715,Brand D,2.8,4.6,0.92,Yes,Spring,UK,['Perfume'],0.3
P2246,Home Decor,Curtains,296,Brand B,3.3,3.9,0.12,No,Spring,Canada,['Wall Art'],0.9
P2247,Fashion,Shoes,611,Brand D,2.6,4.7,0.51,Yes,Winter,USA,"['T-shirt', 'Jacket']",0.57
P2248,Books,Non-fiction,2814,Brand D,2.2,2.5,0.65,No,Winter,UK,"['Biography', 'Fiction', 'Fiction']",0.88
P2249,Home Decor,Cushions,4820,Brand A,3.5,2,0.48,No,Summer,Germany,"['Lamp', 'Cushions']",0.4
P2250,Home Decor,Lamp,4432,Brand D,4.6,3.6,0.77,Yes,Winter,USA,"['Wall Art', 'Cushions', 'Lamp']",0.72
P2251,Books,Fiction,2198,Brand C,3.7,2.9,0.02,No,Spring,UK,"['Fiction', 'Comics', 'Comics']",0.44
P2252,Electronics,Headphones,2873,Brand D,4.6,2.8,0.11,No,Spring,UK,"['Headphones', 'Smartphone', 'Headphones']",0.62
P2253,Beauty,Moisturizer,1269,Brand C,3.3,2.7,0.84,No,Autumn,Canada,"['Foundation', 'Foundation', 'Moisturizer']",0.87
P2254,Fitness,Treadmill,2228,Brand A,3.4,3.3,0.99,No,Summer,USA,"['Yoga Mat', 'Dumbbells']",0.11
P2255,Books,Non-fiction,1361,Brand B,4.1,2.3,0.24,No,Winter,Germany,"['Non-fiction', 'Comics']",0.8
P2256,Home Decor,Wall Art,3440,Brand D,2.1,3.1,0.55,Yes,Spring,UK,"['Lamp', 'Cushions', 'Cushions']",0.38
P2257,Fashion,T-shirt,4935,Brand D,3.7,2.1,0.7,Yes,Summer,USA,['T-shirt'],0.32
P2258,Books,Comics,1447,Brand A,4,2.9,0.29,Yes,Winter,India,"['Non-fiction', 'Comics', 'Fiction']",0.93
P2259,Home Decor,Wall Art,4098,Brand A,3.1,4.3,0.76,No,Spring,Canada,"['Curtains', 'Cushions']",0.35
P2260,Home Decor,Curtains,3799,Brand C,4.7,4.5,0.29,No,Spring,UK,"['Lamp', 'Cushions', 'Lamp']",0.42
P2261,Books,Biography,1024,Brand C,2.6,2.5,0.22,No,Autumn,UK,"['Non-fiction', 'Comics', 'Non-fiction']",0.35
P2262,Books,Non-fiction,2586,Brand C,3.8,2.7,0.52,Yes,Autumn,UK,['Biography'],0.25
P2263,Fashion,Jacket,676,Brand A,3.3,2.2,0.41,Yes,Winter,UK,"['Shoes', 'Jeans', 'T-shirt']",0.38
P2264,Beauty,Moisturizer,4648,Brand D,4.1,3.1,0.76,Yes,Winter,Germany,"['Perfume', 'Foundation', 'Moisturizer']",0.71
P2265,Fashion,Jeans,2854,Brand C,3.5,3.6,0.17,No,Winter,Canada,['Shoes'],0.56
P2266,Fitness,Resistance Bands,2193,Brand D,4.8,4.8,0.37,Yes,Summer,UK,"['Treadmill', 'Resistance Bands', 'Dumbbells']",0.95
P2267,Electronics,Laptop,124,Brand C,3.1,4.8,0.44,No,Summer,UK,['Smartwatch'],0.34
P2268,Electronics,Smartphone,3878,Brand B,2.6,4.2,0.21,No,Winter,USA,"['Smartphone', 'Smartwatch']",0.2
P2269,Beauty,Foundation,3221,Brand C,4.4,4,0.61,Yes,Autumn,Germany,"['Moisturizer', 'Lipstick', 'Moisturizer']",0.33
P2270,Fitness,Treadmill,1715,Brand B,3.6,2.1,0.66,No,Autumn,Germany,"['Treadmill', 'Dumbbells']",0.48
P2271,Beauty,Moisturizer,1762,Brand C,4.4,4.9,0.31,Yes,Autumn,Canada,['Perfume'],0.89
P2272,Fitness,Treadmill,2569,Brand D,2.2,2.1,0.68,Yes,Winter,USA,"['Yoga Mat', 'Yoga Mat']",0.79
P2273,Beauty,Perfume,3466,Brand A,4.1,2.1,0.48,Yes,Spring,UK,"['Moisturizer', 'Foundation', 'Perfume']",0.46
P2274,Fashion,Jacket,3007,Brand B,4.5,3.2,0.74,No,Spring,India,"['T-shirt', 'Jeans']",0.57
P2275,Fashion,Jacket,3837,Brand D,2.9,3.2,0.03,No,Autumn,USA,"['T-shirt', 'T-shirt']",0.3
P2276,Electronics,Headphones,4762,Brand C,4.6,2.8,0.47,No,Autumn,Germany,"['Headphones', 'Laptop']",0.33
P2277,Fashion,Jacket,1167,Brand A,4.3,5,0.13,Yes,Autumn,UK,['T-shirt'],0.77
P2278,Fashion,T-shirt,3598,Brand A,4.4,5,0.65,No,Winter,India,"['Jacket', 'T-shirt', 'Jacket']",0.82
P2279,Books,Biography,528,Brand D,2.3,4.2,0.03,Yes,Autumn,India,['Fiction'],0.57
P2280,Fashion,T-shirt,3605,Brand A,2.5,4.8,0.17,Yes,Spring,India,['Jeans'],0.33
P2281,Books,Fiction,1319,Brand D,4.2,2.1,0.85,Yes,Summer,Germany,"['Biography', 'Biography']",0.37
P2282,Home Decor,Wall Art,1907,Brand C,3.7,4.4,0.11,Yes,Winter,Germany,"['Lamp', 'Wall Art']",0.15
P2283,Home Decor,Cushions,3960,Brand A,4,2.1,0.79,No,Summer,UK,"['Curtains', 'Lamp', 'Lamp']",0.63
P2284,Home Decor,Wall Art,3444,Brand B,3,4.8,0.8,Yes,Autumn,India,"['Curtains', 'Lamp', 'Curtains']",0.73
P2285,Fitness,Yoga Mat,1681,Brand B,3.5,3.4,0.28,No,Autumn,Germany,['Yoga Mat'],0.5
P2286,Beauty,Perfume,1209,Brand B,3.9,2,0.36,Yes,Winter,UK,['Foundation'],0.47
P2287,Home Decor,Cushions,3993,Brand A,2.5,2.8,0.65,No,Winter,UK,"['Lamp', 'Curtains', 'Lamp']",0.57
P2288,Books,Biography,2109,Brand B,4.5,4.6,0.74,Yes,Spring,USA,"['Biography', 'Fiction']",0.32
P2289,Home Decor,Lamp,861,Brand A,4.6,4.7,0.2,Yes,Autumn,UK,['Curtains'],0.9
P2290,Books,Non-fiction,4877,Brand B,4.8,2.5,0.37,Yes,Winter,UK,"['Biography', 'Biography', 'Comics']",0.36
P2291,Beauty,Perfume,1088,Brand C,2.8,4.9,0.38,Yes,Spring,India,['Perfume'],0.35
P2292,Home Decor,Wall Art,2581,Brand A,3.3,3.6,0.04,Yes,Spring,Canada,"['Curtains', 'Curtains', 'Lamp']",0.26
P2293,Home Decor,Wall Art,2820,Brand C,2.7,2.3,0.5,No,Summer,UK,"['Lamp', 'Cushions', 'Curtains']",0.63
P2294,Books,Biography,4934,Brand C,2.2,4.9,0.76,Yes,Winter,Germany,"['Comics', 'Non-fiction']",0.3
P2295,Fitness,Dumbbells,4664,Brand A,4.5,2.3,0.62,No,Autumn,Canada,"['Yoga Mat', 'Yoga Mat']",0.78
P2296,Beauty,Foundation,2183,Brand D,4.4,3.2,0.69,No,Spring,Germany,['Lipstick'],0.66
P2297,Fashion,Jeans,1359,Brand C,4.5,2.7,0.23,No,Autumn,Germany,"['Jeans', 'Jeans', 'T-shirt']",0.34
P2298,Fashion,Jacket,382,Brand A,4.6,2.8,0.96,No,Autumn,USA,"['Jacket', 'Jacket']",0.5
P2299,Beauty,Foundation,2726,Brand A,4.3,2.8,0.78,No,Summer,India,"['Moisturizer', 'Perfume', 'Moisturizer']",0.8
P2300,Fitness,Yoga Mat,1048,Brand A,4.3,3.1,0.3,No,Spring,UK,"['Dumbbells', 'Resistance Bands', 'Resistance Bands']",0.52
P2301,Fitness,Treadmill,3669,Brand B,4.6,3.5,0.15,Yes,Summer,USA,"['Treadmill', 'Treadmill']",0.42
P2302,Electronics,Smartwatch,1163,Brand D,5,4.2,0.79,No,Spring,India,"['Smartwatch', 'Headphones']",0.81
P2303,Fashion,T-shirt,4401,Brand C,4.7,4,0.75,Yes,Winter,Germany,"['Jacket', 'Shoes']",0.48
P2304,Electronics,Smartwatch,3358,Brand A,2.5,3,0.03,No,Spring,USA,"['Smartphone', 'Laptop']",0.5
P2305,Electronics,Smartwatch,4416,Brand B,3,4.8,0.64,No,Spring,India,"['Smartwatch', 'Smartphone', 'Headphones']",0.65
P2306,Fashion,Jeans,2235,Brand C,2.5,2.4,0.48,No,Autumn,UK,['Jacket'],0.71
P2307,Home Decor,Curtains,277,Brand B,2.1,2.3,0.39,No,Autumn,UK,"['Lamp', 'Cushions']",0.61
P2308,Electronics,Smartphone,160,Brand A,2.3,4.3,0.59,Yes,Spring,India,"['Headphones', 'Smartwatch']",0.41
P2309,Beauty,Moisturizer,4621,Brand D,2.2,2.8,0.8,Yes,Summer,Germany,"['Moisturizer', 'Perfume']",0.97
P2310,Home Decor,Cushions,4539,Brand A,3.1,2.7,0.01,No,Summer,Germany,"['Cushions', 'Cushions', 'Curtains']",0.19
P2311,Books,Biography,1953,Brand A,4.7,2.6,0.45,No,Summer,Germany,['Biography'],0.15
P2312,Books,Biography,2694,Brand C,3.2,2.7,0.79,No,Spring,Germany,"['Biography', 'Fiction']",0.49
P2313,Beauty,Moisturizer,1404,Brand D,3,2.9,0.23,Yes,Spring,USA,"['Foundation', 'Moisturizer']",0.36
P2314,Fitness,Resistance Bands,1902,Brand D,2.3,3.9,0.84,No,Autumn,India,"['Yoga Mat', 'Yoga Mat', 'Yoga Mat']",0.84
P2315,Beauty,Moisturizer,2062,Brand D,2.9,4.9,0.83,Yes,Winter,Canada,"['Moisturizer', 'Lipstick']",0.58
P2316,Books,Comics,2955,Brand C,3.9,3.6,0.74,No,Spring,USA,"['Comics', 'Biography', 'Biography']",0.23
P2317,Books,Fiction,2037,Brand C,3.6,3,0.28,No,Winter,USA,"['Fiction', 'Fiction', 'Comics']",0.94
P2318,Electronics,Smartphone,592,Brand D,2.8,4,0.91,No,Winter,UK,"['Headphones', 'Smartphone']",0.38
P2319,Electronics,Smartwatch,1769,Brand B,2.9,2.9,0.13,No,Autumn,Germany,['Smartphone'],0.4
P2320,Fitness,Treadmill,4041,Brand A,4.1,2.4,0.83,Yes,Summer,USA,"['Resistance Bands', 'Resistance Bands', 'Yoga Mat']",0.89
P2321,Home Decor,Lamp,4185,Brand A,5,2.6,0.27,Yes,Summer,Canada,"['Wall Art', 'Wall Art', 'Wall Art']",0.26
P2322,Home Decor,Wall Art,3241,Brand B,4.7,3.8,0.06,No,Winter,India,"['Cushions', 'Cushions']",0.21
P2323,Fitness,Yoga Mat,2024,Brand D,3.5,2.2,0.86,Yes,Summer,India,"['Resistance Bands', 'Dumbbells', 'Dumbbells']",0.48
P2324,Fitness,Dumbbells,212,Brand D,4.9,3.6,0.99,Yes,Spring,UK,"['Dumbbells', 'Yoga Mat', 'Resistance Bands']",0.58
P2325,Beauty,Foundation,4583,Brand D,4.2,2.2,0.36,Yes,Summer,UK,"['Perfume', 'Foundation', 'Perfume']",0.61
P2326,Beauty,Foundation,896,Brand B,2.7,4.7,0.39,No,Autumn,Germany,['Moisturizer'],0.73
P2327,Fashion,Shoes,1570,Brand C,4.3,4.3,0.04,No,Winter,Canada,['T-shirt'],0.61
P2328,Beauty,Foundation,2110,Brand D,2.4,4.4,0.2,Yes,Winter,USA,['Foundation'],0.12
P2329,Fitness,Yoga Mat,2620,Brand A,3.5,2.3,0.37,Yes,Autumn,USA,"['Resistance Bands', 'Treadmill']",0.72
P2330,Books,Fiction,1105,Brand A,3,2.7,0.68,No,Spring,Canada,"['Non-fiction', 'Non-fiction', 'Comics']",0.17
P2331,Books,Comics,1711,Brand B,2.4,3.9,0.11,Yes,Winter,UK,"['Biography', 'Biography']",0.58
P2332,Books,Fiction,3058,Brand C,2.6,4.1,0.52,Yes,Autumn,India,['Comics'],0.13
P2333,Home Decor,Wall Art,411,Brand B,2.4,4.2,0.51,Yes,Winter,UK,"['Wall Art', 'Wall Art', 'Lamp']",0.98
P2334,Home Decor,Lamp,2697,Brand D,2.6,3,0.71,No,Spring,Canada,"['Lamp', 'Wall Art']",0.65
P2335,Beauty,Foundation,4488,Brand C,3.7,4.2,0.14,No,Spring,India,"['Perfume', 'Lipstick']",0.92
P2336,Fitness,Resistance Bands,2576,Brand C,4.9,3.7,0.22,No,Winter,Canada,['Yoga Mat'],0.73
P2337,Beauty,Foundation,2996,Brand A,3.1,2.6,0.96,Yes,Winter,Germany,"['Perfume', 'Perfume']",0.9
P2338,Fashion,Jeans,424,Brand B,3.8,4.2,0.92,No,Winter,UK,"['T-shirt', 'Jacket']",0.76
P2339,Electronics,Laptop,3838,Brand A,4.6,3.5,0.63,Yes,Summer,Canada,"['Smartwatch', 'Headphones']",0.56
P2340,Fashion,Shoes,2604,Brand C,4,2.6,0.76,Yes,Autumn,Canada,['T-shirt'],0.53
P2341,Home Decor,Wall Art,4676,Brand D,4.6,2.5,0.32,Yes,Summer,Canada,"['Wall Art', 'Curtains']",0.86
P2342,Fashion,Shoes,895,Brand D,2,4.9,0.13,Yes,Spring,India,"['Jacket', 'Shoes']",0.51
P2343,Fitness,Resistance Bands,176,Brand B,2.6,4,0.51,No,Spring,USA,"['Dumbbells', 'Dumbbells', 'Dumbbells']",0.95
P2344,Fitness,Yoga Mat,1754,Brand C,3.6,4.4,0.98,No,Autumn,India,"['Dumbbells', 'Dumbbells']",0.68
P2345,Fashion,Jacket,442,Brand D,2.1,4.4,0.77,Yes,Summer,USA,['Shoes'],0.5
P2346,Books,Comics,3578,Brand B,2.2,4.1,0.2,No,Autumn,USA,['Comics'],0.5
P2347,Books,Non-fiction,1849,Brand B,3.8,2.4,0.82,Yes,Winter,India,"['Non-fiction', 'Non-fiction', 'Biography']",0.44
P2348,Beauty,Perfume,2606,Brand D,4.4,4.2,0.88,No,Winter,UK,['Perfume'],0.43
P2349,Fitness,Yoga Mat,2792,Brand D,2.3,2.3,0.69,Yes,Summer,Germany,['Dumbbells'],0.76
P2350,Fitness,Treadmill,1121,Brand A,3.6,5,0.22,No,Summer,USA,"['Resistance Bands', 'Treadmill', 'Dumbbells']",0.12
P2351,Home Decor,Cushions,3872,Brand C,4.3,3.3,0.74,Yes,Summer,Germany,"['Cushions', 'Curtains']",0.97
P2352,Home Decor,Cushions,4527,Brand B,4.1,2.7,0.8,No,Autumn,Germany,['Cushions'],0.55
P2353,Beauty,Lipstick,1257,Brand A,3.4,3.9,0.18,No,Autumn,Canada,"['Perfume', 'Foundation', 'Moisturizer']",0.53
P2354,Fashion,Jacket,910,Brand A,3.3,4.5,0.04,Yes,Summer,UK,"['Shoes', 'Shoes', 'Jacket']",0.43
P2355,Books,Biography,1593,Brand D,4.2,3.5,0.39,Yes,Autumn,USA,['Comics'],0.94
P2356,Books,Fiction,1907,Brand C,4.9,3.2,0.69,Yes,Spring,Germany,"['Comics', 'Comics']",0.57
P2357,Electronics,Smartphone,259,Brand B,4.8,2.8,0.84,Yes,Summer,USA,"['Headphones', 'Headphones']",0.66
P2358,Electronics,Headphones,3864,Brand D,4.6,3.3,0.39,No,Winter,UK,"['Headphones', 'Headphones']",0.29
P2359,Fashion,Shoes,2395,Brand D,4.1,2,0.17,Yes,Autumn,Canada,"['T-shirt', 'Shoes']",0.6
P2360,Home Decor,Wall Art,577,Brand D,3,4.5,0.35,Yes,Summer,Canada,"['Cushions', 'Wall Art', 'Cushions']",0.99
P2361,Home Decor,Cushions,3093,Brand A,5,4.8,0.78,No,Winter,Canada,"['Cushions', 'Lamp']",0.99
P2362,Fashion,Shoes,3091,Brand A,4.8,2.2,0.07,Yes,Summer,Germany,['Jeans'],0.76
P2363,Fitness,Resistance Bands,511,Brand C,4.7,3.9,0.98,Yes,Autumn,Germany,"['Resistance Bands', 'Yoga Mat', 'Treadmill']",0.12
P2364,Books,Non-fiction,2849,Brand D,4.6,4.3,0.91,Yes,Spring,India,"['Biography', 'Non-fiction']",0.99
P2365,Electronics,Smartwatch,4645,Brand B,3.7,4.5,0.62,No,Spring,India,['Headphones'],0.58
P2366,Fashion,Shoes,877,Brand C,2.8,3.7,0.26,Yes,Spring,UK,['T-shirt'],0.52
P2367,Books,Comics,3845,Brand B,4,2.2,0.78,No,Winter,USA,['Fiction'],0.2
P2368,Beauty,Lipstick,1983,Brand C,3.7,2.8,0.58,Yes,Autumn,USA,"['Foundation', 'Perfume', 'Perfume']",0.78
P2369,Home Decor,Wall Art,1403,Brand B,3.6,3.9,0.51,No,Winter,USA,['Wall Art'],0.96
P2370,Fashion,Jacket,2692,Brand D,4.4,4,0.37,Yes,Autumn,UK,"['Jacket', 'T-shirt', 'T-shirt']",0.82
P2371,Fitness,Resistance Bands,4547,Brand C,4.4,4.2,0.18,Yes,Summer,Germany,"['Treadmill', 'Dumbbells', 'Treadmill']",0.37
P2372,Beauty,Foundation,4157,Brand C,3.1,2.9,0.53,No,Spring,USA,"['Lipstick', 'Lipstick']",0.83
P2373,Books,Comics,3947,Brand A,2.4,4.5,0.8,No,Winter,Canada,"['Comics', 'Non-fiction', 'Comics']",0.34
P2374,Home Decor,Curtains,3256,Brand C,4.8,4.6,0.25,No,Autumn,India,"['Curtains', 'Lamp', 'Curtains']",0.16
P2375,Fitness,Yoga Mat,4382,Brand D,4.2,2.3,0.14,Yes,Spring,Germany,"['Yoga Mat', 'Dumbbells', 'Yoga Mat']",0.84
P2376,Home Decor,Cushions,1882,Brand B,2.4,4.9,0.43,No,Summer,UK,"['Wall Art', 'Cushions']",0.25
P2377,Beauty,Perfume,3509,Brand A,4.3,4.5,0.91,No,Winter,USA,['Foundation'],0.76
P2378,Books,Biography,3232,Brand C,2.8,3.4,0.29,No,Autumn,UK,"['Biography', 'Comics']",0.44
P2379,Books,Fiction,1224,Brand D,3.9,2.6,0.65,No,Autumn,India,"['Comics', 'Biography', 'Biography']",0.81
P2380,Electronics,Headphones,2984,Brand B,2.3,4,0.8,Yes,Summer,India,"['Smartphone', 'Smartphone']",0.38
P2381,Fitness,Resistance Bands,4382,Brand C,2.1,2.8,0.35,No,Spring,USA,"['Treadmill', 'Dumbbells', 'Resistance Bands']",0.79
P2382,Home Decor,Cushions,490,Brand B,4.5,3,0.36,No,Autumn,Germany,['Cushions'],0.78
P2383,Books,Comics,2526,Brand B,2,3.5,0.16,No,Spring,India,"['Biography', 'Biography']",0.32
P2384,Fashion,Jacket,1875,Brand C,4,3.8,0.07,Yes,Spring,USA,"['Jacket', 'Jacket']",0.74
P2385,Fashion,Jacket,1323,Brand B,3.7,2.1,0.82,Yes,Autumn,Canada,"['Jeans', 'Jacket', 'T-shirt']",0.91
P2386,Fashion,T-shirt,4053,Brand D,3.6,2.5,0.54,No,Spring,Germany,"['Jacket', 'Jacket']",0.88
P2387,Beauty,Moisturizer,175,Brand B,4.3,2,0.42,No,Spring,Germany,['Foundation'],0.28
P2388,Electronics,Headphones,4233,Brand A,3.2,4.1,0.54,Yes,Winter,India,"['Headphones', 'Laptop']",0.54
P2389,Electronics,Headphones,1955,Brand C,4.5,2.2,0.32,Yes,Spring,Canada,['Laptop'],0.76
P2390,Fashion,Shoes,2690,Brand A,4.1,2.3,0.7,No,Spring,India,['Jacket'],0.22
P2391,Fashion,T-shirt,1302,Brand C,3.7,2.6,0.42,Yes,Spring,UK,"['Jacket', 'Jeans']",0.24
P2392,Fashion,Shoes,3706,Brand B,4.9,3.6,0.3,No,Spring,Canada,"['Jacket', 'Shoes', 'Jacket']",0.31
P2393,Fashion,Shoes,2193,Brand A,3.5,3,0.5,Yes,Summer,Canada,['Shoes'],0.94
P2394,Electronics,Headphones,2380,Brand B,4.9,4.6,0.28,No,Winter,India,['Smartphone'],0.74
P2395,Electronics,Headphones,2249,Brand B,4.1,4.7,0.24,Yes,Autumn,USA,"['Headphones', 'Smartwatch']",0.54
P2396,Fitness,Yoga Mat,1057,Brand A,4.1,3.2,0.9,No,Autumn,USA,"['Treadmill', 'Resistance Bands', 'Resistance Bands']",0.66
P2397,Fitness,Yoga Mat,2065,Brand D,3.7,3.5,0.51,Yes,Summer,India,"['Resistance Bands', 'Treadmill']",0.47
P2398,Fashion,Jeans,2603,Brand C,3.8,4.9,0.43,No,Spring,UK,"['Jeans', 'Jacket']",0.44
P2399,Fashion,Jeans,979,Brand A,2.7,3.3,0.53,Yes,Winter,India,"['Jacket', 'Jacket', 'Jacket']",0.41
P2400,Fashion,Jacket,2101,Brand C,4.5,3.2,0.4,Yes,Winter,USA,"['Jeans', 'Jeans', 'Jacket']",0.72
P2401,Books,Non-fiction,2995,Brand B,2.8,4.2,0.77,Yes,Winter,India,"['Non-fiction', 'Non-fiction']",0.48
P2402,Beauty,Moisturizer,396,Brand A,2.8,3.2,0.33,No,Spring,Canada,['Foundation'],0.66
P2403,Home Decor,Wall Art,967,Brand C,2.1,3.4,0.28,No,Autumn,Germany,"['Lamp', 'Cushions']",0.99
P2404,Home Decor,Cushions,1952,Brand D,4.4,3,0.2,No,Winter,Canada,"['Curtains', 'Wall Art']",0.65
P2405,Beauty,Perfume,557,Brand C,2.2,3.4,0.31,Yes,Autumn,India,"['Moisturizer', 'Perfume', 'Perfume']",0.14
P2406,Fitness,Treadmill,3611,Brand C,4.9,2.5,0.48,No,Summer,Germany,"['Dumbbells', 'Dumbbells', 'Resistance Bands']",0.52
P2407,Fashion,Jeans,724,Brand C,4.3,3.2,0.99,Yes,Spring,India,['Jeans'],0.58
P2408,Electronics,Smartphone,3775,Brand C,2.1,3.1,0.05,Yes,Spring,India,"['Laptop', 'Smartphone']",0.36
P2409,Home Decor,Cushions,1651,Brand A,3.8,3.8,0.55,Yes,Spring,UK,['Cushions'],0.29
P2410,Beauty,Lipstick,4222,Brand C,4,4.8,0.42,No,Winter,UK,"['Lipstick', 'Moisturizer', 'Foundation']",0.23
P2411,Electronics,Smartwatch,4543,Brand D,4.9,3.5,0.43,Yes,Winter,USA,"['Headphones', 'Smartphone', 'Smartwatch']",0.5
P2412,Books,Biography,1868,Brand B,3.2,3.3,0.66,No,Winter,USA,"['Comics', 'Comics']",0.51
P2413,Fashion,T-shirt,3073,Brand D,2.7,3.7,0.61,No,Winter,UK,"['T-shirt', 'Jeans']",0.88
P2414,Fitness,Dumbbells,4078,Brand C,4,4.9,0.28,Yes,Winter,Germany,"['Treadmill', 'Treadmill', 'Treadmill']",0.53
P2415,Electronics,Smartwatch,3932,Brand D,4,4.7,0.67,No,Winter,Germany,['Headphones'],0.13
P2416,Home Decor,Curtains,2646,Brand C,2.4,2.1,0.06,No,Autumn,India,"['Cushions', 'Curtains']",0.84
P2417,Home Decor,Lamp,2925,Brand A,3.1,2.9,0.09,Yes,Spring,India,"['Wall Art', 'Wall Art']",0.54
P2418,Home Decor,Lamp,4939,Brand B,4.9,3.1,0.85,Yes,Winter,USA,"['Curtains', 'Cushions', 'Wall Art']",0.87
P2419,Home Decor,Curtains,937,Brand D,2.8,3.9,0.42,No,Autumn,USA,"['Curtains', 'Cushions']",0.27
P2420,Books,Biography,1937,Brand C,4.1,4.3,0.69,No,Winter,USA,"['Comics', 'Biography', 'Non-fiction']",0.33
P2421,Home Decor,Curtains,3263,Brand A,5,3.1,0.18,No,Spring,USA,['Wall Art'],0.71
P2422,Home Decor,Cushions,2549,Brand A,4.6,4.7,0.07,Yes,Autumn,USA,"['Curtains', 'Wall Art']",0.94
P2423,Fashion,T-shirt,3156,Brand C,4.7,3.3,0.71,No,Summer,Germany,"['Jeans', 'Jacket', 'T-shirt']",0.45
P2424,Beauty,Lipstick,3201,Brand C,4,2.8,0.3,Yes,Winter,USA,"['Lipstick', 'Moisturizer', 'Perfume']",0.4
P2425,Books,Biography,3752,Brand D,4.7,3.8,0.45,No,Summer,UK,['Fiction'],0.6
P2426,Home Decor,Cushions,4130,Brand A,3.2,2.8,0.42,No,Spring,UK,"['Curtains', 'Cushions', 'Curtains']",0.3
P2427,Beauty,Lipstick,1741,Brand C,2.5,4.4,0.25,No,Autumn,USA,"['Foundation', 'Lipstick', 'Moisturizer']",0.81
P2428,Home Decor,Curtains,544,Brand A,3.7,2.2,0.81,No,Winter,Canada,"['Curtains', 'Cushions']",0.8
P2429,Fashion,T-shirt,3114,Brand B,4.5,4,0.29,Yes,Autumn,UK,['Jeans'],0.46
